ItemID,Product,Brand,SellPrice,CostPrice
9030,masdlease0.258984146946353,"Ac8IJsKH,4xtY.Tk",334,318
9031,matfation0.291534378933386,"Su):a`rc""}-*""Ydz",246,141
9032,matsdemic0.774792650569724,"Ince!T,;eW/4o\eg",804,371
9033,max\thers0.228826616946946,"muy(D#""d02`vwt_^",892,425
9034,mazDlease0.875260010078299,"Mae2,AIc3m*y=!E,",713,272
9035,mazKeider0.175348779335497,"Cok^b""WS73\,8T/n",1056,288
9036,maz]ailer0.118493349127358,"Mae2,AIc3m*y=!E,",674,165
9037,mcdIrkers0.533579611838654,Mc&v?E*9%}~WP@rD,1121,87
9038,mcf\-info0.0878599912380988,"To{he^Wb.xvE#E},",872,367
9039,mclzpoint0.206191898766298,McTFYulgCm[Eh=@o,1568,438
9040,mclR-club0.051629047556576,McTFYulgCm[Eh=@o,1171,289
9041,medlgedly0.425853041027262,ChD/gLa:#OI[)X<;,580,337
9042,medcvideo0.0141866807848319,"muy(D#""d02`vwt_^",330,148
9043,medJlease0.942789259426037,Me)=j(k#pe;yd0FE,1383,152
9044,medF-info0.906345147580299,NiPea$n|Eu@<@>'L,1037,444
9045,med`y-men0.0590356512867233,Me)=j(k#pe;yd0FE,1240,479
9046,medblease0.935772746606133,Me)=j(k#pe;yd0FE,1137,194
9047,medUlease0.757971136205804,Me)=j(k#pe;yd0FE,1260,435
9048,meg[remix0.198222730981537,"Bea""G#A`|s)Rk3;c",1124,145
9049,megJ-room0.274053743265029,Me'kRWRY\M**8o3j,480,205
9050,melgthers0.981300553433196,"88DIPPg-c,|u]GZx",407,185
9051,mexHvirus0.0184346941406189,MaCfvz+6^'`ZCpg9,181,158
9052,micOprice0.0183022174949951,MiUaU$CaeJTN%h]2,852,303
9053,micI-look0.196891109138626,NiPea$n|Eu@<@>'L,1236,269
9054,micPctory0.928391914978727,MiUaU$CaeJTN%h]2,710,99
9055,micX-ness0.671469780910414,MiUaU$CaeJTN%h]2,1154,157
9056,micz-film0.255610845247273,QueD4A+WNDqv%>j2,1307,327
9057,mic_lease0.377418407727798,"PrK4o:,^(M""#Y|yJ",618,320
9058,micor-nhs0.326772161404445,Phlkm9fkpdb+WHbM,1118,65
9059,micVleted0.196475545092618,MiUNo1$pZkrlcw>M,1065,345
9060,micdibers0.553656317527428,Ga?%G!/m1PzuNFtA,637,418
9061,micUesign0.421026654381776,MiUNo1$pZkrlcw>M,1254,473
9062,micqealed0.402001755909218,MiUNo1$pZkrlcw>M,360,339
9063,mikorview0.632761189756534,Ka53T<K8f.2M94Yd,1177,479
9064,mikXlease0.350576357944886,MoOo-qXuJLxyI:hx,614,420
9065,mikLvideo0.637867909461469,"muy(D#""d02`vwt_^",249,152
9066,milO-line0.113665692265838,Fo{Sf%@''\e2hNN=,901,466
9067,milNllery0.97283237927402,Hy3xLLu(PN_y<h3x,1311,229
9068,minalease0.198652438212788,miD{{DH}m6ZJsF+H,755,404
9069,minT-info0.656996379852313,"Mi'3K\?eM.M3*""F",508,410
9070,mis_video0.366821724109744,"Mi;|)b1g_Q^,uh>.",932,477
9071,mixVtform0.128256828805508,Lia)-yt`B5tf$)1f,464,319
9072,mizuation0.845814215016583,Mi`!P+|W]~-C38lG,1358,498
9073,mobB-news0.980169605826015,Pr|->O(R&dm{jaPW,644,448
9074,momjlease0.287760800771122,Mo9`j>Cm8|;1L0su,1370,184
9075,monection0.495190690447821,Mo>427CknG`93wsX,1367,473
9076,monNuseum0.275700035326314,"Mu?1?z.""C3?dJ>_7",1310,228
9077,moo^lease0.869944312077373,Mo@s=PqPL20&7q{q,732,236
9078,mor_azine0.886511673985161,MA^Ub}f7arU+@QDx,1210,134
9079,mosKvideo0.17996236845265,VipZx1>S^s?}%X(},1239,115
9080,motQrizon0.369394895291106,Mo*xz{/X;gL&G8?(,1077,255
9081,mouYaning0.757019016638079,Hy3xLLu(PN_y<h3x,980,208
9082,mouplease0.968261187665743,"Ea}z""TNxrMGc[obw",1112,312
9083,mou\-info0.765442229441694,"Relp\+KJ?D,cWw0P",434,299
9084,mouH-info0.184581503295341,"Relp\+KJ?D,cWw0P",200,86
9085,mozmpoppa0.456189363214926,MoG>DIgop4uZdks5,512,367
9086,mscfoject0.649955135077404,"Da{*+_'2ciKe""Yf:",1041,107
9087,msi\ptops0.202233201775169,LaBX*M@m.}:U!Ib,653,418
9088,musoition0.614849689233417,FuOomx-xOFrHWDSN,1219,131
9089,musd-info0.74895553275556,Mo9`j>Cm8|;1L0su,1032,479
9090,musEtions0.88842384004807,Exa~e4sZi*|fpD<^,834,207
9091,mus[-dogg0.49902295891096,Anb1}qZdO|^mD\KC,309,188
9092,mykUlease0.398972778102908,De90u_JXQWWD?OPT,1064,206
9093,mysmealer0.466551860555216,"muy(D#""d02`vwt_^",940,144
9094,nae`ernon0.917439675988559,JuF2Nu-W+\\fm8u[,481,383
9095,namClease0.757290865669295,NaPvWh.nwr`'x<9a,1317,194
9096,nann-info0.397281188427593,"Ac8IJsKH,4xtY.Tk",796,410
9097,naoCtream0.09943651322272,N.5`GR*K?Q4O2!Ua,826,287
9098,nape-chic0.0236953246963191,NaR2%E(wp2raK5n,438,174
9099,nasz-info0.888987134156887,N.H^R.qawW(VS/um,1091,130
9100,nasWreefs0.192033671906845,N.H^R.qawW(VS/um,972,479
9101,nask-view0.941985701471087,Phlkm9fkpdb+WHbM,1379,53
9102,nas_h-iss0.862358525238477,N.H^R.qawW(VS/um,1007,216
9103,navHailer0.762934856441398,Tr${eq-L$R[d6j\_,303,163
9104,naveelude0.800924733664488,"SafEW1:oS/ld,ci)",560,459
9105,nbal-camp0.365153392828769,BaD!E3'8PNlv!MOm,1022,326
9106,nbaPhings0.436996171145592,BaD!E3'8PNlv!MOm,394,326
9107,nba]id-190.632788386895399,BaD!E3'8PNlv!MOm,261,94
9108,neeblease0.176695831912174,Ne0vn&eZL#7{?eWL,483,339
9109,needollab0.410897402898031,Ne0vn&eZL#7{?eWL,360,452
9110,neiHramic0.514438288021885,"Ac8IJsKH,4xtY.Tk",1264,320
9111,neiailver0.949758061628638,In$>k$C/*RCNIcAg,648,359
9112,neihation0.292602313903298,NE@.lc)SIA@G14=X,591,342
9113,neijlease0.886802201127882,"Ac8IJsKH,4xtY.Tk",872,481
9114,neiD-info0.558783674926856,NE@.lc)SIA@G14=X,1217,428
9115,neiReaser0.734374537775067,NE@.lc)SIA@G14=X,1285,135
9116,neic-info0.173406905688145,"Re|B]!\#7XqHP""=B",746,231
9117,nenTesign0.575377317210591,AryYV46O9(Znn]88,306,192
9118,neoCi-eva0.7339794066682,EvNj<oQp|97~m6T3,578,323
9119,neoyction0.461937952469937,Nen_8yj'n|_@M+:d,1062,308
9120,neoIkbook0.338020019394462,Nen_8yj'n|_@M+:d,1361,482
9121,nepJlease0.995123627376192,"Ac8IJsKH,4xtY.Tk",973,345
9122,nep]-open0.996079646031553,En+dUo5=)i-$rIX5,259,56
9123,netTvirus0.598504818008964,Ne=:l%8x/P<_.o/U,423,46
9124,netnnfeld0.248716137888231,HB?H:J^S0~R&dr'k,503,124
9125,netLutube0.921917621990344,"yo4}AUKGso=,?!DX",1000,224
9126,netJwatch0.573591925973014,Ne=:l%8x/P<_.o/U,1302,212
9127,netZwatch0.707260128862566,Ne=:l%8x/P<_.o/U,888,155
9128,netBaming0.53126720522913,DiCo4(99zZ<nkafj,1752,479
9129,net_urphy0.73024140239744,Tr${eq-L$R[d6j\_,702,75
9130,netGeries0.0885169395052369,"In98AI}ml,zlOK2-",1346,103
9131,netBoriol0.691207944536273,"EsE<_g5*g$*\6:""9",816,384
9132,netlaving0.538667613512931,Ne=:l%8x/P<_.o/U,1304,415
9133,netw-info0.793803641753428,Onc>5%VHnrF|2qDy,263,240
9134,netrailer0.0121679433574197,AnPoI\$xgW.:kgQ{,651,179
9135,netK-date0.715479463246282,TVhJ7pV?0zFWKy_P,993,121
9136,nete-time0.0642608796992269,Tr${eq-L$R[d6j\_,666,208
9137,netlaskin0.858347214016071,Ne=:l%8x/P<_.o/U,1053,307
9138,newFrints0.503314741282797,Nes[8ukT8KBR8yVs,1011,446
9139,new`-info0.821526428681185,Nes[8ukT8KBR8yVs,1040,206
9140,newXation0.716583216931532,Nes[8ukT8KBR8yVs,1278,448
9141,newa-info0.0980587716707835,Nes[8ukT8KBR8yVs,567,403
9142,newcation0.0697408508471068,Nes[8ukT8KBR8yVs,483,275
9143,newk-info0.794835254251797,Nes[8ukT8KBR8yVs,1329,208
9144,newo-info0.664988546061735,Nes[8ukT8KBR8yVs,455,88
9145,newilease0.712038058798086,Nes[8ukT8KBR8yVs,466,125
9146,newWlease0.223961344542866,Nes[8ukT8KBR8yVs,226,86
9147,newnlease0.798150079241391,Nes[8ukT8KBR8yVs,494,106
9148,newVlease0.300856455836356,Nes[8ukT8KBR8yVs,630,177
9149,newq993vi0.672359602244529,Nes[8ukT8KBR8yVs,787,387
9150,newl-info0.277475251515383,Mit9mWB4~zBIE2AC,1220,229
9151,newY-info0.234907656643605,Nes[8ukT8KBR8yVs,916,265
9152,newPlease0.0362036792909959,Nes[8ukT8KBR8yVs,1294,317
9153,newU-info0.909003245420528,Nes[8ukT8KBR8yVs,224,319
9154,new]china0.00379301141285748,Nes[8ukT8KBR8yVs,1309,437
9155,newz-100k0.187319065770827,Nes[8ukT8KBR8yVs,925,75
9156,newZ-info0.0100417961529133,Nes[8ukT8KBR8yVs,1105,427
9157,newe-info0.0771298510406625,Nes[8ukT8KBR8yVs,688,394
9158,newlrumor0.682401150014474,Nia_TfHUVDtT>6-s,1191,342
9159,newSvirus0.289900316520352,"Co2pnH0a.U~Aa""US",642,298
9160,nflxchick0.987865297440584,NFG8EHI_i=H`jL>,963,125
9161,nict-info0.23927616931541,"Relp\+KJ?D,cWw0P",1130,332
9162,nicJ-date0.837004261442014,Niy?X(~xVY}C2>PV,1139,154
9163,niguation0.463538198100855,El<goQ>l^3h|n<&B,1285,346
9164,nigGnline0.799106640175947,Ni.l28ecp69Zy(dG,678,313
9165,niglement0.258727913048902,ad(;%f6iD'}9EHD[,1544,430
9166,nikB-info0.961485911093979,NiPea$n|Eu@<@>'L,703,349
9167,nikI-info0.612281394057791,NiPea$n|Eu@<@>'L,1017,334
9168,nikJ9-0010.128880453605517,NiPea$n|Eu@<@>'L,459,269
9169,nikj-info0.399764553207926,NiPea$n|Eu@<@>'L,772,464
9170,nikg-date0.962059172553537,NiPea$n|Eu@<@>'L,516,379
9171,nikG-date0.454009089284637,NiPea$n|Eu@<@>'L,388,68
9172,nikr-pack0.422979087643414,NiPea$n|Eu@<@>'L,1353,197
9173,nikk-info0.479256624590707,NiPea$n|Eu@<@>'L,1021,79
9174,nikglease0.631988685789626,NiPea$n|Eu@<@>'L,375,349
9175,nika-info0.116173662094294,NiPea$n|Eu@<@>'L,1002,438
9176,nikB7-1000.7671815163616,NiPea$n|Eu@<@>'L,475,352
9177,nikvation0.785508743314427,NiPea$n|Eu@<@>'L,322,295
9178,nikV-info0.671895784895847,NiPea$n|Eu@<@>'L,685,349
9179,nikB5-3000.057209442353035,NiPea$n|Eu@<@>'L,501,364
9180,nikb-info0.626802218834057,NiPea$n|Eu@<@>'L,973,433
9181,nikqation0.309527013303767,MiUaU$CaeJTN%h]2,1300,105
9182,nikZ8-7000.885996686391232,NiPea$n|Eu@<@>'L,1093,258
9183,nik[lease0.0562335919729819,NiPea$n|Eu@<@>'L,704,399
9184,nikz-info0.0358125601623982,NiPea$n|Eu@<@>'L,152,78
9185,nikcation0.938417756575,NiPea$n|Eu@<@>'L,393,199
9186,niks-info0.279521349349966,NiPea$n|Eu@<@>'L,411,187
9187,nikQ-info0.786065425320206,NiPea$n|Eu@<@>'L,812,162
9188,nikt-info0.284304056619014,NiPea$n|Eu@<@>'L,1309,213
9189,nikF-info0.271055266857966,NiPea$n|Eu@<@>'L,505,105
9190,nik]7-0010.141549114158119,NiPea$n|Eu@<@>'L,1221,90
9191,nik[-info0.650059820088105,NiPea$n|Eu@<@>'L,543,131
9192,nikolease0.152433481787525,NiPea$n|Eu@<@>'L,443,98
9193,nikV-info0.062118158383859,NiPea$n|Eu@<@>'L,613,198
9194,nikxsoles0.164904039549056,NiPea$n|Eu@<@>'L,1145,145
9195,niki8-1000.637976310863024,NiPea$n|Eu@<@>'L,774,300
9196,niki-info0.746560608663413,NiPea$n|Eu@<@>'L,732,498
9197,nikx-info0.429184191671046,NiPea$n|Eu@<@>'L,406,240
9198,nikb9-0010.185223624186598,NiPea$n|Eu@<@>'L,1273,470
9199,nikv9-1010.352561458634409,NiPea$n|Eu@<@>'L,763,490
9200,nikwlease0.569108339883327,NiPea$n|Eu@<@>'L,778,58
9201,nikclease0.576118765522786,NiPea$n|Eu@<@>'L,1033,215
9202,nik[ation0.0722600810356944,NiPea$n|Eu@<@>'L,216,126
9203,nikb-info0.44822334762712,NiPea$n|Eu@<@>'L,1336,406
9204,nikH-info0.153453687273979,NiPea$n|Eu@<@>'L,1122,449
9205,nikG-info0.217585016703988,NiPea$n|Eu@<@>'L,934,225
9206,nikm-info0.712514686748587,NiPea$n|Eu@<@>'L,966,358
9207,nik_ments0.405843475088855,NiPea$n|Eu@<@>'L,801,305
9208,nikh-info0.430271486237569,NiPea$n|Eu@<@>'L,1264,189
9209,nikH-info0.777683287469325,NiPea$n|Eu@<@>'L,973,73
9210,nikA-news0.903946554472469,NiPea$n|Eu@<@>'L,266,161
9211,nik^-info0.252505330566083,NiPea$n|Eu@<@>'L,539,394
9212,nik\-info0.17636213285294,NiPea$n|Eu@<@>'L,370,202
9213,nikaid-190.405397127323031,NiPea$n|Eu@<@>'L,833,246
9214,nikE-info0.0404861450831504,NiPea$n|Eu@<@>'L,102,51
9215,nikk-info0.87785031002492,NiPea$n|Eu@<@>'L,441,389
9216,nikz-info0.238109662603019,NiPea$n|Eu@<@>'L,1057,200
9217,nikh-info0.815854639454521,NiPea$n|Eu@<@>'L,1350,233
9218,nikw-news0.432099950162737,NiPea$n|Eu@<@>'L,1338,138
9219,nikd7-0050.468877701737339,NiPea$n|Eu@<@>'L,1190,210
9220,nikRatico0.243018446966948,NiPea$n|Eu@<@>'L,677,96
9221,nikTmages0.111942607562309,NiPea$n|Eu@<@>'L,1161,154
9222,nik^-info0.936285526595163,NiPea$n|Eu@<@>'L,565,152
9223,nika-info0.330331056519293,NiPea$n|Eu@<@>'L,592,241
9224,nikT-info0.0537730411564201,NiPea$n|Eu@<@>'L,704,417
9225,nik[-info0.189802838561772,NiPea$n|Eu@<@>'L,1126,183
9226,nikW-news0.123444650176186,NiPea$n|Eu@<@>'L,860,253
9227,nikU1-4020.565114512237901,NiPea$n|Eu@<@>'L,763,90
9228,nikY-info0.709852275387078,NiPea$n|Eu@<@>'L,445,341
9229,nikS-info0.914390128583749,NiPea$n|Eu@<@>'L,481,45
9230,nikR-info0.782150487515754,NiPea$n|Eu@<@>'L,750,397
9231,nik^-info0.554284347318387,NiPea$n|Eu@<@>'L,1277,335
9232,nikk7-1010.0656129471287588,NiPea$n|Eu@<@>'L,327,287
9233,nikpaunch0.864418068909548,NiPea$n|Eu@<@>'L,877,259
9234,nikalease0.0678935905626945,NiPea$n|Eu@<@>'L,138,85
9235,nikmlease0.878233549118309,NiPea$n|Eu@<@>'L,452,99
9236,nikDurrow0.995782482025824,NiPea$n|Eu@<@>'L,1155,221
9237,nikQ-info0.356053850331898,NiPea$n|Eu@<@>'L,637,246
9238,nikn-info0.591486595529229,NiPea$n|Eu@<@>'L,854,322
9239,nikvlease0.559643429151385,NiPea$n|Eu@<@>'L,1336,68
9240,nik\-info0.316060993111951,NiPea$n|Eu@<@>'L,768,347
9241,nikA-info0.878924947846289,NiPea$n|Eu@<@>'L,220,146
9242,nik[lease0.516039679757879,NiPea$n|Eu@<@>'L,864,310
9243,nikJ-info0.709237386555409,NiPea$n|Eu@<@>'L,808,155
9244,niku-info0.488184200324919,NiPea$n|Eu@<@>'L,836,82
9245,nikv-info0.984998597413699,NiPea$n|Eu@<@>'L,1343,318
9246,nikxlease0.0350605413185312,NiPea$n|Eu@<@>'L,1040,466
9247,nik]orway0.60767030893704,NiPea$n|Eu@<@>'L,1399,292
9248,nikv-info0.871989053007328,NiPea$n|Eu@<@>'L,378,61
9249,nikZ-info0.186324477282041,NiPea$n|Eu@<@>'L,588,334
9250,niko-info0.93470892661124,NiPea$n|Eu@<@>'L,1164,413
9251,nikMation0.320847090566297,NiPea$n|Eu@<@>'L,203,202
9252,nikg-20200.237250131233622,NiPea$n|Eu@<@>'L,694,274
9253,nikubooks0.939377670204156,NiPea$n|Eu@<@>'L,1323,463
9254,nikFlease0.699546775977421,NiPea$n|Eu@<@>'L,624,296
9255,nikflease0.759691457531122,NiPea$n|Eu@<@>'L,1124,433
9256,nik`-20200.955860983865708,NiPea$n|Eu@<@>'L,366,399
9257,nikF-info0.137155113996733,NiPea$n|Eu@<@>'L,1055,304
9258,nikY-info0.592331313306898,NiPea$n|Eu@<@>'L,989,146
9259,nikzlease0.940029879324127,NiPea$n|Eu@<@>'L,767,252
9260,nikO-info0.179039703739204,NiPea$n|Eu@<@>'L,516,234
9261,nikHapril0.334966095443397,Phlkm9fkpdb+WHbM,770,454
9262,nilekbook0.284939494953374,NIsmqYEpM.\QpZ!`,847,203
9263,ninT-room0.408108015973548,Exa~e4sZi*|fpD<^,387,299
9264,ninEached0.70718149631261,Nia_TfHUVDtT>6-s,606,217
9265,nink-20200.011722064302801,Nia_TfHUVDtT>6-s,583,226
9266,niny-info0.275093573159534,Nia_TfHUVDtT>6-s,1380,480
9267,nin\ailer0.837136255651594,Nia_TfHUVDtT>6-s,1400,190
9268,nin\tages0.721612963057083,Nia_TfHUVDtT>6-s,1121,201
9269,ninI-info0.46275630306324,Nia_TfHUVDtT>6-s,928,345
9270,ninyevice0.829074796362662,Nia_TfHUVDtT>6-s,625,305
9271,ninH-dock0.230109394114973,Nia_TfHUVDtT>6-s,690,64
9272,ninuicons0.354400113033316,Nia_TfHUVDtT>6-s,603,267
9273,ningounts0.892091831979676,Nia_TfHUVDtT>6-s,430,343
9274,nivhtions0.792913114235138,"Ac8IJsKH,4xtY.Tk",203,118
9275,noaXement0.974771731658591,Br!2}Hg-S-6ilAb4,703,410
9276,noao-info0.567970394199266,NO{m]9Jt1{rHr@E,688,423
9277,noa]elief0.725525549096936,NO{m]9Jt1{rHr@E,1069,432
9278,noarction0.286309723054782,brDm9oafKi*`?XT=,451,240
9279,nonj-info0.692335482394247,"pa~w"".|9|y,U(V^D",1012,496
9280,nono-info0.14069095933805,NoLV-<53[lEjbxz,877,157
9281,nongkbook0.919297245359168,NoLV-<53[lEjbxz,316,156
9282,noryction0.992895268835968,"Au~batJ,;f.6lL:q",1129,447
9283,notlchild0.00884314519664708,ThJceHhv3ZqEwpT?,978,476
9284,novermany0.241930063491148,LaX{ty9j_zZdD-\`,1049,413
9285,novyustom0.405735989907085,McTFYulgCm[Eh=@o,1288,47
9286,ntwRawing0.0185453087097981,Ba%ev5Ls%Cq~EGo8,962,391
9287,oamsforts0.604118024905822,JarvS%7VYQ/zq*R),1396,353
9288,oamyncusi0.488391788767068,"OAbZVUes,ElRZz/\",1297,114
9289,oasBtream0.0264721722712674,Oa;uQi1In_`E<O=,518,380
9290,octzoison0.311966220831038,Ta48?rQ>ZiK.g7xH,488,238
9291,off`-look0.643419318699052,"Jo?$J}r_""0#/!m:",1229,187
9292,offj-info0.555578310731399,"Jo?$J}r_""0#/!m:",906,211
9293,offNlease0.110231525990647,"Ac8IJsKH,4xtY.Tk",1235,105
9294,off^lease0.805446943760741,FuOomx-xOFrHWDSN,885,315
9295,off^abloh0.255383241717209,NiPea$n|Eu@<@>'L,1005,440
9296,offM5-7000.8424059110151,NiPea$n|Eu@<@>'L,1412,461
9297,offiakers0.0854699238407662,OfHxS<cMc@AG&5>h,938,289
9298,oktDvirus0.417444364989562,Okw+orfLV#\<`XVb,1054,478
9299,olayoject0.599821260840048,Ol`[:r%:(a^g'ev,846,148
9300,olymtalks0.230610719292508,Phlkm9fkpdb+WHbM,534,479
9301,omaGbeats0.209894777087271,Kel/)Q*(!`OiS\^,902,349
9302,ombqvideo0.563359678839742,"muy(D#""d02`vwt_^",724,93
9303,omew-20200.604468605307795,"Ac8IJsKH,4xtY.Tk",378,264
9304,oneD-news0.817724877882463,AnPoI\$xgW.:kgQ{,1167,287
9305,oneVation0.155271972087764,"OnOG"":.,QO%MM6xJ",188,108
9306,oneReries0.536514807290243,"SmbNs8.UQi>,Y4v<",1349,118
9307,onyzlease0.764782535341421,Al_w1b7Rgo1[d5(t,747,226
9308,ope`paign0.671320873927996,ScT/I+M9``wQEvd,560,487
9309,oreulease0.906027957017251,Co)Kq%Uoe($')-PJ,1322,438
9310,orvctream0.116020986954515,VipZx1>S^s?}%X(},1265,458
9311,oscnmiere0.111963222877365,VipZx1>S^s?}%X(},477,190
9312,oscn-news0.706379188431844,OswisUcmdPhe^YZ|,560,459
9313,outL-info0.529054637510581,"Ou7<VF_,jlDA7<Pe",1090,93
9314,oveQotion0.175878329444148,BloTC6iRhLhvHOzY,805,270
9315,p-lAvideo0.44002474503912,VipZx1>S^s?}%X(},666,349
9316,pacL-room0.0238303517901625,Exa~e4sZi*|fpD<^,164,70
9317,paiFmazon0.503019522160645,"SpZ/Eb_86NN,X=vt",923,401
9318,paiRtects0.860632222271236,"Pa%x,dz-t^QK:{$\",953,499
9319,palWorial0.485306334146738,"PabvI!bnb537$Ia""",519,377
9320,palwction0.414978741978235,"PabvI!bnb537$Ia""",786,321
9321,palXarity0.550674241589403,"PabvI!bnb537$Ia""",875,268
9322,palS-list0.172667766810775,"PabvI!bnb537$Ia""",624,437
9323,palS-list0.281126305493085,"PabvI!bnb537$Ia""",1082,418
9324,panG-news0.797828042915675,"Ac8IJsKH,4xtY.Tk",949,464
9325,pano-info0.509753949849257,"Ac8IJsKH,4xtY.Tk",1218,490
9326,panx011080.0746989876521287,WaQqK)2JxI(=dac=,899,429
9327,panjccess0.313996650609638,PaKy!>LG{nFCTyt@,1100,88
9328,paryg-now0.87766993719904,"MouDd/fn,XEARhBp",321,173
9329,parSshirt0.305191280220163,ShT(>ntT4M$ajt/{,1388,242
9330,parX-room0.243694163467701,Ro{Zyv@AsgoE;Pn>,665,408
9331,par\rever0.88275436566937,nii:pk#C^1Id?C)$,947,214
9332,parH-info0.272285816965698,ad(;%f6iD'}9EHD[,972,234
9333,parQ-info0.556074798345017,ad(;%f6iD'}9EHD[,1086,187
9334,pary-info0.288620564392987,"Ac8IJsKH,4xtY.Tk",637,108
9335,par^debut0.0617242884054832,BihAmF)5<\E@$eM,307,278
9336,patOlease0.108152467299884,"Ac8IJsKH,4xtY.Tk",1395,366
9337,patckbook0.641227500536032,PaDlMj.Y8BoZoB<s,57,56
9338,pau\-info0.147772493677059,"Ac8IJsKH,4xtY.Tk",592,56
9339,pauynline0.616801232471564,Thoe+Y`FR>jSxK+:,247,182
9340,peaNlease0.643280882236015,"G-VR0DktX~&C&,!-",497,77
9341,peaNkbook0.730272704136222,"Pe_EF?/Aqt),~dqY",534,396
9342,peaalease0.283300076120231,frUg|tv^erM5|zD,696,367
9343,pejzpaign0.347677255904961,Pe:^)pRl4kfyc<&L,568,40
9344,penTng-ho0.238548606816336,"MouDd/fn,XEARhBp",366,246
9345,perqction0.14343246919542,Su>wWwQ.D(al{gc5,270,109
9346,petPat-820.795249022876012,Phlkm9fkpdb+WHbM,860,241
9347,petZmlive0.168228494854379,Peajv?&rvn_aRqbw,1151,211
9348,pha[-info0.442812268150163,ad(;%f6iD'}9EHD[,869,470
9349,pharearch0.991278316143671,SoM%0S?lSfI5fNhl,512,319
9350,phi_paper0.694400721069974,Tax<D<H{`t:I^{4*,736,406
9351,phoyisher0.0131705683426305,VipZx1>S^s?}%X(},706,398
9352,phoGeller0.0903638959919471,Phlkm9fkpdb+WHbM,720,207
9353,piaJwatch0.631094187235959,WaQqK)2JxI(=dac=,490,137
9354,picrction0.877715251616407,"An6u,b}NqT`5Kk;~",869,146
9355,pich-city0.483623795151417,Phlkm9fkpdb+WHbM,810,308
9356,pinBrview0.238599914651371,"Ince!T,;eW/4o\eg",980,487
9357,pinr-date0.346118665736788,"muy(D#""d02`vwt_^",535,151
9358,pinDalbum0.419328468603513,Je)~4Wzss3G<(iBl,501,42
9359,pitSvirus0.829236166807021,Pi{qtSpEJ/<`=/eV,1311,202
9360,pixP-info0.265297952634951,"PiXcBFM2M""ZBkM:",1201,145
9361,plada-red0.0898043556359119,"PlJQ@""""C-PN'MArp",1290,318
9362,plaAow-up0.33648884096305,"PlJQ@""""C-PN'MArp",645,472
9363,plam-home0.555695162737919,Ga?%G!/m1PzuNFtA,812,268
9364,pleylease0.786161762265542,Pl^k|x8U'(&s5c^2,743,472
9365,pokG-info0.985908337196442,Po?o(BPQ8qeQ>)5,542,155
9366,pokplease0.838362146256442,RaKu.N[vVbO;Yyw,640,474
9367,pololease0.641091818865792,"muy(D#""d02`vwt_^",288,257
9368,pol[kbook0.407160821287157,RaNk1c;D6(7E![#),851,428
9369,pons-info0.579128053637262,PoB1aQ;t>kT#^~rv,664,358
9370,popPecord0.705019966204864,PoLQaoZO.fsunqLJ,487,295
9371,popaunced0.260085200561002,DoE<3f6IaLJ@Mjey,756,137
9372,por\-info0.104143559736365,"Ac8IJsKH,4xtY.Tk",494,122
9373,porw-film0.206965230632631,No$.0<{NM<+wQ>Jh,1101,278
9374,pos[lease0.93159439213299,SSJ%#@$7LTf<p'Jx,805,375
9375,posx-info0.827244418341001,JarvS%7VYQ/zq*R),748,356
9376,posJtream0.891953643277977,"Po#b:$tj30!+j>""M",316,118
9377,pospement0.626826115366306,"Ni,;MudY&*]=qD[R",502,300
9378,ppoA-room0.377243083402751,Exa~e4sZi*|fpD<^,827,237
9379,praY-info0.292159133118172,Pr}$*Jo.d%d+0s:I,1149,68
9380,pra\-book0.520546238219881,Pr*mTuePUscT!tn4,334,181
9381,preWncing0.0857967996447553,AryYV46O9(Znn]88,270,332
9382,preWnside0.842361410636029,PrX2)Rx=N_Kn+!/,800,310
9383,presrange0.78737571561328,PrX2)Rx=N_Kn+!/,624,320
9384,preDlease0.432854307513183,Joh=2+)[ol-z3$[r,961,235
9385,priOhibli0.590245709166839,ViSbB<lj.>~prDeb,884,330
9386,priwstyle0.419246391077337,NiPea$n|Eu@<@>'L,1159,41
9387,prooation0.279558684769434,Bi~n%V^HizWad?zQ,906,133
9388,proP-info0.280783992266877,Edrz`)8|L'r?}<V~,714,205
9389,psyUlease0.84662696027765,"NuPhi"";CoMJ@&8p&",822,246
9390,pumCction0.496288247333795,PU]vXmX9fgf$xf!/,832,278
9391,pumuation0.938433566151065,PU]vXmX9fgf$xf!/,1233,377
9392,pumOlease0.618324092048953,PU]vXmX9fgf$xf!/,1155,329
9393,pumT-info0.848260656292917,PU]vXmX9fgf$xf!/,292,216
9394,pumw-info0.456416755347254,PU]vXmX9fgf$xf!/,495,124
9395,pur^reams0.388870185619881,Al_w1b7Rgo1[d5(t,522,373
9396,q-tt-zulu0.439503804608912,A .3MigJeUqE)NG8,1342,55
9397,quau-news0.33790429153596,Mixa|S7!.9$27*S@,1257,83
9398,quektream0.735734922947934,Al_w1b7Rgo1[d5(t,439,338
9399,quef-song0.361774391110529,Qu<MXnk:1fgx$8+,315,154
9400,r-r^twins0.378767735826595,AsmX+CMHEp.5M5h,942,314
9401,ra-Xtream0.70550174492509,Gh8-h=zOjr/X:NX{,759,380
9402,radYement0.597131533810574,RaxKyXmhAxI^<{6%,892,238
9403,rafUvideo0.451720410106915,RaIApt>Muf)_)@QN,793,187
9404,rafplease0.00309443185854752,"Ac8IJsKH,4xtY.Tk",1202,163
